Review,Cleaned_Review,Label
"Cực kỳ hài lòng, bên trong không có chỉ thừa, giá phù hợp, đáng mua",cực_kỳ hài_lòng bên trong không_có chỉ thừa_giá phù_hợp đáng mua,1
"Sản đúng mẫu, giao hàng nhiệt tình, cảm ơn shop.",đúng mẫu giao_sản_phẩm nhiệt_tình cảm_ơn,1
Tôi mua cả ghế và bộ tạ nhưng chỉ giao ghế không thấy tạ đâu,tôi mua cả ghế bộ_tạ chỉ giao ghế không_thấy tạ đâu,1
"Đong gói tốt kĩ càng, tổng trọng lg 10kg là tính cả cái thanh, chứ bánh tạ chỉ có 9kg thôi. Nhưng dùng ok với cả gọn, tập mất thời gian xoáy vòng ra vào để lắp thôi. Cái roăng là nhựa nên hi vọng ko bị kẹt do biến dạng. Hài lòng",đong gói tốt kĩ càng tổng_trọng lg kg tính cả cái thanh chứ bánh_tạ chỉ kg thôi dùng tốt cả gọn_tập mất thời_gian xoáy vòng ra_vào lắp thôi cái roăng nhựa nên hi_vọng không_bị_kẹt do biến_dạng hài_lòng,1
"giao hàng nhanh, đóng gói siêu kỹ nha. bọc nhiều lớp mà thấy thương. cầm rất chắn. chất lượng thì khỏi bàn rồi. mình chưa dùng nên chưa biết trải nghiệm thực tế ntn",giao nhanh đóng_gói siêu_kỹ nha_bọc nhiều lớp thấy thương_cầm rất chắn chất_lượng_lượng khỏi bàn chưa_dùng nên chưa_biết trải_nghiệm thực_tế ntn,1
"Mẫu mã đẹp, chất lượng tốt với giá tiền. Hạn chế 2 chỗ là ốc giữ tạ còn mất nhiều thời gian mở, thanh kết nối 2 tạ đơn có phần nhựa dễ rách, bong",mẫu_mã đẹp chất_lượng_lượng tốt giá tiền hạn_chế chỗ ốc giữ tạ còn mất nhiều thời_gian mở thanh_kết_nối tạ đơn phần nhựa dễ rách bong,1
"Giao hàng nhanh. Hàng xài tốt. Nhưng không biết sao nhận hàng thấy trên mấy viên tạ dính nhiều dầu, chà rửa hơi mệt nên ko cho 5s",giao nhanh xài tốt không_biết sao nhận thấy trên mấy_viên tạ_dính nhiều dầu chà_rửa hơi mệt nên không_cho s,1
"Tôi đã mua tủ lạnh LG 4tr7, cây lau nhà 600k trên tiki, nhưng đây là lần đầu tiên tôi có cảm giác như bị *** như này, shop làm ăn *** cò vậy? Phải chăng là sp cuối nên đánh tráo tạ cũ đã qua sử dụng, bất chấp bị report? Gói hàng có 3 pack là được bọc nilong còn lại một pack đã bị bóc, tạ bỏ bên ngoài cũ và sứt mẻ, tay cầm cũng ko đc bọc lại và cũ. Tiki nên khoá shop này lại tránh để ae sau mua phải hàng như này.",tôi đã mua tủ_lạnh lg tr cây lau nhà không_trên_tiki đây đầu_tiên tôi cảm_giác như như làm_ăn cò phải_chăng cuối nên đánh_tráo tạ cũ đã qua sử_dụng bất_chấp report gói pack bọc nilong còn lại một pack đã bóc tạ bỏ bên ngoài cũ sứt_mẻ tay cầm cũng không_được_bọc lại cũ tiki nên khóa_cửa_hàng lại tránh ae sau mua phải như,0
mới đặt hàng 2 ngày trc là có liền. giao hàng nhanh đóng gói kỹ mới nhận chưa sử dụng ko b sử dụng về dài như thế nào nhưng đối với tạ tập tại nhà cộng giá thành như vầy là khá ổn.  Nhưng sao tạ đếm có 9kg mình đang phân vân ko b tính thêm tay cầm đi kèm là 10kg ko ?.  Nchung hài lòng về sản phẩm vs giá thành như vầy ??????,mới đặt ngày trc liền giao_sản_phẩm nhanh đóng_gói kỹ mới nhận chưa_sử_dụng không_b sử_dụng về dài như_thế_nào đối_với tạ_tập tại nhà_cộng giá_thành như_vầy khá ổn sao_tạ đếm kg đang phân_vân không_b_tính thêm tay cầm kèm kg không_nchung hài_lòng về vs giá_thành như_vầy,1
"An toàn, tiện lợi, chắc chắn, dễ dàng tập luyện, hình thức đẹp, chất lượng tốt giao hàng nhanh, đóng gói cẩn thận.",an_toàn tiện_lợi chắc_chắn dễ_dàng tập_luyện hình_thức đẹp chất_lượng_lượng tốt giao nhanh đóng_gói cẩn_thận,1
"Tạ cầm chắc tay, giao đầy đủ nhưng ốc vặn có lẽ sẽ bị mòn nhanh. Giao hàng nhanh, đóng gói kĩ nè",tạ cầm chắc tay giao đầy_đủ ốc_vặn có_lẽ sẽ mòn nhanh giao nhanh đóng_gói kĩ_nè,1
Sản phẩm không phải là thuốc và không có tác dụng thay thế thuốc chữa bệnh,không_phải thuốc không_có tác_dụng thay_thế thuốc chữa bệnh,1
Giao ko đúng hàng ??!!!!!!!,giao không_đúng,0
"Khi tôi đặt hàng, giá sản phẩm là 289k và freeship, nhưng khi nhận hàng từ tiki, tổng tiền thanh toán lại là 333k. Đây là lần đầu tôi gặp trường hợp như vậy",khi tôi đặt giá không_và_freship khi nhận tiki tổng tiền thanh_toán lại không_đây đầu tôi gặp trường_hợp như_vậy,0
"Trong mô tả ghi bộ tạ gồm 4 bánh 1kg và 4 bánh 1.25kg, khi mở ra mình nhận được 3 bánh 3 bánh 1kg và 5 bánh 1.25kg. Sai sót trong mua bán là chuyện thường tình nên mình để 4 sao để cửa hàng chú ý hơn.",trong mô_tả ghi_bộ tạ gồm bánh kg bánh kg khi mở ra nhận bánh bánh kg bánh kg sai_sót trong mua_bán chuyện thường_tình nên sao chú_ý hơn,1
"Packaging vô cùng tốt, shipping an toàn và nhanh chóng, model và vật liệu không thể chê vào đâu",packaging vô_cùng tốt shiping an_toàn nhanh_chóng model vật_liệu không_thể_chê vào đâu,1
Sản phẩm ok. Mong sẽ có một body đẹp hơn hẳn so sánh thì so sánh làm cái,tốt_mong sẽ một body đẹp hơn hẳn so_sánh so_sánh làm cái,1
"Sản phẩm giống hình, nhìn chắc tay, đẹp, giao hàng nhanh, nhắn tin shop trả lời nhiệt tình tư vấn dễ thương... 😘  độ bền thì dùng lâu mới biết... tạ này chắc cũng phải nhẹ tay chứ ko thả như tạ Ganh đc",giống_hình nhìn chắc tay đẹp giao nhanh nhắn_tin trả_lời nhiệt_tình tư_vấn dễ_thương face_blowing_a_kis_độ bền dùng lâu mới biết tạ chắc cũng phải nhẹ_tay chứ không_thả như tạ ganh,1
quá đẹp sản phẩm tốt giao hàng nhanh chóng sản phẩm chất lượng,quá đẹp tốt giao nhanh_chóng chất_lượng_lượng,1
"Giao hàng nhanh chóng, được free 10kg tạ thì cũng rất là cảm ơn Tiki.  Hàng xài ngon, ổn định, hy vọng là chuột bự lên nhanh chóng.",giao nhanh_chóng fre kg tạ cũng rất cảm_ơn tiki xài ngon ổn_định hy_vọng chuột bự lên nhanh_chóng,1
hàng đầy đủ và khá tốt để tập tại nhà,đầy_đủ khá tốt tập tại nhà,1
Khá ổn. Do làm nhựa nên mùi nhựa hơi nặng. Chắc dùng dần sẽ bớt mùi.,khá ổn do làm nhựa nên mùi nhựa hơi nặng chắc dùng dần sẽ bớt mùi,1
"tôi ko mún nói nhiều chỉ hai chử thôi : rất tốt ""))",tôi không_muốn nói nhiều chỉ hai chử thôi rất tốt,1
Hàng rất tốt đẹp nặng đúng ký,rất tốt_đẹp nặng đúng ký,1
Ban đầu tưởng mỗi bên 10kg nên order thêm vì mình đã có 2 cục tạ 5kg rồi. Nên mua về ko hữu dụng cho mình.,ban_đầu tưởng mỗi bên kg nên order thêm vì đã cục tạ kg nên mua về không_hữu_dụng,1
Tổng cộng đc 14kg….abcdfgh,tổng_cộng kg abcdfgh,1
"phù hợp cho người mới tập như mình , sản phẩm đúng như ảnh minh hoạ. mình từng có ý định mua trọng lượng lớn hơn , nhưng đây là quyết định đúng. hãy bắt đầu từ con số 0 . chúc sức khỏe .",phù_hợp người mới tập như đúng như ảnh_minh họa từng ý_định mua trọng_lượng lớn hơn đây quyết_định đúng hãy bắt_đầu con_số chúc sức khỏe,1
"Đã nhận hàng.  Đóng gói tốt, hàng đẹp, đầy đủ phụ kiện, thanh tạ khi ráp lại thẳng hàng.  Nhưng thanh tạ cầm rất nhẹ. không biết bên trong có phải là thép như mô tả không. Tạm thời đang thấy là nhựa đặc. Không dám ráp tạ nặng hơn 10Kg",đã nhận đóng_gói tốt đẹp đầy_đủ phụ_kiện thanh_tạ khi ráp lại thẳng thanh_tạ cầm rất nhẹ_không_biết bên trong phải thép như mô_tả không_tạm_thời đang thấy nhựa đặc_không_dám ráp_tạ nặng hơn kg,1
Tạ giống mô tả,tạ giống mô_tả,1
Ok được được....như ảnh và quảng cáo,tốt như ảnh quảng_cáo,1
Cầm chắc tay...,cầm chắc tay,1
"Chất lượng phù hợp với giá tiền, đủ phụ ki hi vọng sản phẩm sử dụng được bền...",chất_lượng_lượng phù_hợp giá tiền đủ phụ_ki hi_vọng sử_dụng bền,1
200k bộ 20kg quá rẻ! Cảm ơn Shop,không_bộ kg quá rẻ cảm_ơn,1
"sản phẩm tốt, nhựa cứng cáp, dễ dàng tháo lắp ra để tập được nhiều kiểu. Sẽ mua sản phẩm lần nữa",tốt nhựa cứng_cáp dễ_dàng tháo lắp ra tập nhiều kiểu sẽ mua nữa,1
"Tạ nặng đủ ký, rất chắc chắn, giá rẻ",tạ nặng đủ ký rất chắc_chắn giá rẻ,1
Hàng tốt rất tốt và đẹp giao hàng nhanh sẽ ủng hộ shop trong lần sau ạ,tốt rất tốt đẹp giao nhanh sẽ ủng_hộ trong sau,1
"Sản phẩm tốt, chất lượng, uy tín, giao hàng nhanh chóng, chính xác, tiện lợi, phục vụ chu đáo, nhiệt tình",tốt chất_lượng_lượng uy_tín giao nhanh_chóng chính_xác tiện_lợi phục_vụ chu_đáo nhiệt_tình,1
"Cầm chắc tay, hàng đẹp. Tay cầm hơi nhỏ",cầm chắc tay đẹp tay cầm_hơi nhỏ,1
Khá ổn :))),khá ổn tích_cực,1
"Đẹp, rất đáng mua",đẹp rất đáng mua,1
Dùng ổn nhưng nối thành tạ thanh thì nó hơi ngắn,dùng ổn nối thành tạ_thanh nó hơi ngắn,1
Phù hợp với giá tiền,phù_hợp giá tiền,1
Thiếu phụ kiện cái vòng màu đỏ thiếu 3 cái,thiếu phụ_kiện cái vòng màu đỏ thiếu cái,0
Chất vl,chất_lượng vl,1
"Shop ship tương đối  nhanh, sản phẩm chất lượng, đóng gói tốt, giá hợp lý. Sẽ ủng hộ tiep sau nay.",ship tương_đối nhanh chất_lượng_lượng đóng_gói tốt giá hợp_lý sẽ ủng_hộ tiep sau nay,1
Sản phẩm rất tốt,rất tốt,1
Độ hoàn chỉnh sản phẩm tốt. Tuy nhiên do tạ đòn tay là nhựa PVC nên khi lắp tạ miếng gang hay sắt thì sẽ mau mòn răng của đòn tay. Khuyến cáo ae nên kết hợp với tạ cao su,độ hoàn_chỉnh tốt tuy_nhiên do tạ đòn_tay nhựa pvc nên khi lắp_tạ miếng gang hay sắt sẽ mau mòn_răng đòn_tay khuyến_cáo ae nên kết_hợp tạ cao_su,1
"Giao hàng nhanh, sản phẩm chất lượng, như mới, sẽ còn quay lại ủng hộ",giao nhanh chất_lượng_lượng như mới sẽ còn quay lại ủng_hộ,1
"Đóng gói rất cẩn thận, các dụng cụ đều không bị lỗi gì.",đóng_gói rất cẩn_thận dụng_cụ đều không_bị lỗi gì,1
"Đóng gói kỹ, giao hàng nhanh. Sản phẩm mới nguyên, dễ sử dụng, tương đối chắc chắn về hình thức lẫn chất lượng.",đóng_gói kỹ giao nhanh mới nguyên dễ sử_dụng tương_đối chắc_chắn về hình_thức lẫn chất_lượng lượng,1
Sản phẩm tốt. Giống hình và thông tin đã đưa,tốt giống hình thông_tin đã đưa,1
"Liên hệ tiki rất khó, ngắt quãng nên tôi comment vào đây. Tôi có đơn Tiki đồng ý thu hồi hẹn 20/8 rồi để đó bặt vô âm tính. Trong khi shipper vẫn gia hàng tôi mua đèu đều ở đó.",liên_hệ tiki rất khó ngắt_quãng nên tôi coment vào đây tôi đơn tiki đồng_ý thu_hồi hẹn bặt vô_âm_tính trong khi shiper vẫn gia_sản_phẩm tôi mua đèu đều,0
"Sản phẩm chắc chắn, giao hàng nhanh chóng…",chắc_chắn giao nhanh_chóng,1
"Mới nhận hàng xong. Sản phẩm đẹp, chắc chắn, giống như hình đăng. Giao hàng nhanh và shipper cực dễ thương khi phụ mình đem vô thang máy chung cư vì hàng nặng.",mới nhận xong đẹp chắc_chắn giống như hình đăng giao nhanh shiper_cực dễ_thương khi phụ đem vô thang_máy chung_cư vì nặng,1
Giao hàng nhanh.   Đóng gói cẩn thận   Hàng đúng QC .   Hài lòng và sẽ còn ủng hộ shop,giao nhanh đóng_gói cẩn_thận đúng qc hài_lòng sẽ còn ủng_hộ,1
"sản phẩm rất đẹp , chắc chắn . Còn phần tạ thì rất đầm tay khi tập nha.10sao",rất đẹp chắc_chắn còn phần tạ rất đầm_tay khi tập_nha sao,1
Rất ổn ạ,rất ổn,1
Ok nha nên mua,tốt nên mua,1
tuyệt vời. các thanh nối và tay cầm rất chắc chắn mặc dù bằng nhựa,tuyệt_vời thanh_nối tay cầm rất chắc_chắn mặc_dù bằng nhựa,1
"giao hàng nhanh, sản phẩm đẹp, cầm chắt tay",giao nhanh đẹp cầm chắt tay,1
"Đóng gói kỹ, nhưng sản phẩm có vài chỗ bị lỗi, tổng quan vẫn tốt.",đóng_gói kỹ vài chỗ lỗi tổng_quan vẫn tốt,1
"sản phẩm tốt, chất lượng, sẽ ủng hộ shop nếu có nhu cầu",tốt chất_lượng_lượng sẽ ủng_hộ nếu nhu_cầu,1
"Sản phẩm đúng mô tả, dùng rất ổn",đúng mô_tả dùng rất ổn,1
"Đã nhận được hàng, sản phẩm đẹp, đóng gói chắc chắn, giai nhanh.",đã nhận đẹp đóng_gói chắc_chắn giai_nhanh,1
"Tốt, tiện lợi, giá hợp lý",tốt tiện_lợi giá hợp_lý,1
"Sản phẩm tốt,giao hàng nhanh, sử dụng tập ở nhà rất tiện lợi.!",tốt giao nhanh sử_dụng tập nhà rất tiện_lợi,1
"Thiết kế đẹp, chất lượng dùng thử mới biết nhưng cảm thấy có vẻ bền. Giá vừa phải",thiết_kế đẹp chất_lượng_lượng dùng thử mới biết cảm_thấy có_vẻ bền_giá vừa phải,1
"Tạ đẹp và đúng hình ,đúng chất lượng Lần sau sẽ ủng hộ shop♥️♥️♥️",tạ đẹp đúng hình đúng chất_lượng_lượng sau sẽ ủng_hộ heart_suit heart_suit heart_suit,1
"hàng tốt,đóng gói cẩn thận",tốt đóng_gói cẩn_thận,1
"tạ đủ kg, có cái sticker dán ngoài hộp vui vui, tập luyện ổn.",tạ đủ kg cái sticker dán ngoài hộp vui vui tập_luyện ổn,1
"Hàng giao đúng hạn, đầy đủ, lắp chắc, không gặp vấn đề nhiều",giao đúng hạn đầy_đủ lắp chắc không_gặp vấn_đề nhiều,1
"Shop bán hàng kém chất lượng, mua về dùng vài ngày là hư. Nhắn tin thì không phản hồi.",bán kém chất_lượng_lượng mua về dùng vài ngày hư nhắn_tin không_phản hồi,0
Hàng đẹp tiện dung và thiết kế rất hay,đẹp tiện_dung thiết_kế rất hay,1
Sản phẩm rất đẹp. Đóng gói cẩn thận,rất đẹp đóng_gói cẩn_thận,1
"cho đánh giá 4 sao thôi vì mình không dùng mà em trai mình dùng, tạ quảng cáo là 10kg mà em mình cân lên được có 9,4kg, chắc phải cân cả vỏ thùng may ra mới được 10kg, còn chất lượng thì chưa biết thế nào vì chưa dùng?",đánh_giá sao thôi vì không_dùng em_trai dùng tạ quảng_cáo kg em cân lên kg chắc phải cân cả vỏ thùng may_ra mới kg còn chất_lượng_lượng chưa_biết thế_nào vì chưa_dùng,1
"Oke hàng như hình, giao nhanh, thân thiện. Khá tiện lợi, không biết vỏ nhựa có dùng được lâu không nhưng cứ cho 5* vậy.",oke như hình giao nhanh thân_thiện khá tiện_lợi không_biết vỏ nhựa dùng lâu_không_nhưng cứ,1
"Hang chất lượng và đúng như quảng cáo, giao hành nhanh, giá cả rất hợp lý",hang chất_lượng_lượng đúng như quảng_cáo giao_hành nhanh giá_cả rất hợp_lý,1
Mik rất vui Vì đã đã chọn đúng sản phẫm mik cần,mik rất vui vì đã đã chọn đúng sản_phẫm mik cần,1
