Review,Rating,Label
"sản phẩm tuyệt vời, lương về sẽ mua nữa , thời gian giao hàng nhanh. cho 10*",5,1
"sản phẩm ok, giao hàng nhanh",2,0
đóng gói kỹ càng... hàng oke 👌👌👌,5,1
shop giao thiếu dây đàn hồi kháng lực,4,1
"giao sớm 2 ngày, đóng gói kỹ lưỡng. hàng nhìn hơi cũ nhưng vẫn nguyên vẹn, chắc chắn, không nứt vỡ. tổng thề là ok",5,1
Tạ đẹp tập rất ổn.,5,1
"Giao hàng nhanh, đóng gói cẩn thận. 5 sao cho shop",5,1
ok cung dc nhe bn oi moi toi hoi kem mot tí,2,0
"Dùng cũng được mọi người ạ,",5,1
Hơi mùi nhựa,4,1
ok,4,1
gjgxkhcjl(◠‿・)—☆ಡ ͜ ʖ ಡ(✿^‿^)(◡ ω ◡)ಡ ͜ ʖ ಡ(ㆁωㆁ)(◠‿◕),2,0
Rất tốt,4,1
giao hàng nhanh,5,1
Chất lượng tốt,5,1
"Xài rất oke, chắc chắn",5,1
hàng như mô tả,5,1
tạ chất lượng,5,1
Tạ đẹp…5* cho shop,5,1
Ok,4,1
tốt,5,1
Giao đúng hàng. Thanks shop,5,1
good,5,1
chất lượng ok,5,1
sản phẩm tốt,5,1
Tuỵt vời,5,1
Tạ chất lượng ạ. Gói hàng rất cẩn thận.,5,1
hài lòng,4,1
Hàng tốt. Giao hàng nhanh. Người giao hàng  dễ thương.,5,1
Xịn xịn,5,1
tốt,5,1
"Thiết kế đẹp, tiện dụng. Độ hoàn thiện tốt",5,1
Ok,5,1
"Sản phẩm tốt, bảo hành tốt",5,1
phù hợp,5,1
"Giao thiếu 2 miếng tạ, mùi nhựa",1,0
đóng gói cẩn thận giao hàng nhanh chất lượng rất OK,5,1
khá là ok nhưng tại sao lại ship tới 2 lần v ạ.tội a ship lại phải mag về,5,1
Tốt 👍👍👍👍👍👍👍👍👍👍,5,1
Ok,5,1
sản phẩm rất ok trong cùng tầm giá,5,1
Nệ,5,1
"sản phẩm chất lượng, giao nhanh",5,1
chỉ có 9kg thôi nhưng chất lượng ok.,5,1
Ngon nhưng hơi nhẹ,5,1
"sản phẩm gửi thiếu hàng, thiếu 3 ốc định vị đầu trục.",1,0
tạ nhựa này mẫu mã đẹp,5,1
Hàng tốt đáng mua.,5,1
mùi hôi,4,1
tạ ok,5,1
Gắn hết 4 miếng nhựa thì thanh trục chưa chặt lắm. Còn bị rục rịch. Nói chung tạm ổn.,4,1
Xuất sắc luôn nha shop ơi,5,1
Tốt giao nhah,5,1
Tạ đẹp,4,1
Sản phẩm tốt,4,1
Tốt,4,1
sản phẩm chưa phát huy được tối đa tính năng,4,1
Hài lòng,4,1
Đóng gói kỹ càng sản phẩm như quảng cáo,5,1
"Hàng như hình! Tuy nhiên, tay đòn hơi ngắn, chỉ lắp được tối đa ba miếng.",4,1
"mua về sử dụng thấy ổn, lâu dài không biết thế nào!",5,1
Mới đặt hôm qua mà nay đã có rồi. giao hàng cực nhanh.. hàng đúng mẫu,5,1
tốt,5,1
Tốt,5,1
"4 cục tạ 1,25kg và 4 cục 1kg. Đặt 2 bộ mà giao thiếu 1 bộ, phải giao bù",5,1
hàng đẹp đóng gói khá cẩn thận,5,1
hàng quá ok đúng chất lượng,5,1
Tạ nhựa nhưng cũng ok,5,1
ngon lắm sẽ ạ...tập tại nhà tiện có ae thụ động,5,1
mới nhận hàng thấy ok .,5,1
Có 1 quả tạ hơi cũ nên cho 4*,4,1
"Không đủ trọng lượng, thời gian giao hàng quá lâu",2,0
"hàng gọn, đẹp",4,1
Dễ sử dụng,5,1
hàng chất lượng,5,1
ổn,5,1
Tốt,4,1
hàng sài ổn. chỉ có mùi nhựa ms hôi thôi,5,1
Ok,5,1
ok đấy,5,1
tốt.Sản phẩm khá. Anh cần thêm bộ 50 ký -100ky.bên em có không?,5,1
Tôi rất hài lòng với sản phẩm,5,1
rất là tốt,5,1
ổn,5,1
tốt,5,1
tốt,5,1
tốt,5,1
"4 miếng 1,25 kg + 4 miếng 01 kg sao ra được 10 kg hả tiki",1,0
Chắc chắn và đẹp,4,1
"giao hàng nhanh, y hình.",4,1
xài cũng được,4,1
chất lượng kém,5,1
ok,5,1
Nhựa có mùi khó chịu,4,1
OK. ủng hộ shop. ủng hộ tiki,5,1
ko tot,4,1
Ok lắm,4,1
hàng ok,5,1
Ok,5,1
Ok,5,1
"Tạ 10 kg giao cho 9 kg, 4 tạ 1 kg, 4 tạ 1,25 kg",2,0
sp khá ok,5,1
vừa b,5,1
khá ok,5,1
được đấy,4,1
Ba vớ nhựa nhiều.,1,0
Tốt,5,1
Good,5,1
Hàng bảo đảm chất lượng như Shop giới thiệu.,5,1
Không quá xuất sắc nhưng cũng Tạm chấp nhận được. Nói chung là sản phẩm này phù hợp với tầm giá tiền mình bỏ ra,4,1
"Đúng như mô tả sp, vải mịn co giãn, đẹp",5,1
Sản phẩm đẹp. Shop giao hàng nhanh mới đặt tối hôm qua sáng nay đã có hàng. Giao hàng đúng theo đơn đặt hàng. Còn được tặng một đôi dớ rất đẹp.Sẽ tiếp tục ủng hộ shop.,5,1
Tiki giao hàng khá nhanh. Chất liệu quần khá ổn. Mình lựa theo size vừa văn. Lần đầu mua bên tiki nhanh gọn mà đúng ý rất vui. Sẽ quay lại ủng hộ shop khi có nhu cầu. 😊,5,1
Ku em khoái lắm,4,1
Tốt,5,1
"thấy mọi người review nhiều quá, cũng tin tưởng mua luôn cả quần và tất, đúng là không làm mình thất vọng, sản phẩm chất lương tốt đúng mô tả,quần cotton mềm mát, tất thoáng, không hôi chân. sản phẩm tốt, uy tín, ủng hộ trong tương lai",5,1
"Đặt Tiki now, đóng gói cẩn thận, không ghi tên sản phẩm. Kiểm tra hàng giống với mô tả. Quà tặng kèm như cam kết. Shop phục vụ ổn. 5 sao cho hệ thống.",5,1
Mặc đẹp vừa vặn.,4,1
"Sản phẩm ok, vải và đường may chắc chắn, giặt không bị rút và ra màu, chất lượng đúng với giá tiền, định mặc lên rồi chụp hình gửi làm review mà sợ nhiều em xin số đt nên thôi ???",5,1
"Như mô tả, mặc thoải mái, mát…",5,1
Sản phẩm đúng như hình ảnh,5,1
Hài lòng,5,1
"Mua cho ck may mà ck mình ưng lắm, ck mình chỉ thích mặc cotton nên mua mấy cái này vừa đúng ý luôn. Mình chuẩn bị đặt tiếp combo boxer nữa cho ck đây.",5,1
đúng như mô tả giao hàng nhanh đóng gói kĩ có tất làm quà,5,1
"tuyệt vời, quần rất đẹp, mềm mịn mát. shop vừa tặng tất, vừa tặng khẩu trang xịn sò. cực kì hài lòng, nhất định sẽ mua thêm các sản phẩm khác. 5*",5,1
"Giao hàng nhanh chóng, đóng gói cẩn thận, rất thích dùng đồ của hãng MM, được tặng thêm vớ chân. Sẽ tiếp tục ủng hộ shop thời gian tới......",5,1
Hàng chuyển sớm. Đóng gói cẩn thận. Đúng cỡ. Kèm theo quà tặng như cam kết. Ủng hộ shop và MrM!,5,1
"Quần vải quá đẹp sơ với ảnh ở ngoài còn đẹp hơn nhìu, giá tiền quá ok sẽ ủng hộ shop tiếp, hình ảnh chụp giới thiệu cho bạn mua",5,1
sản phâm giống hình. mk chọn đứng sz nên mặc rất vừa dễ chịu được tặng kèm đôi tất. giao hàng nhanh cảm ơn shop,5,1
hàng chất lượng tốt,5,1
Quần vừa vặn. Shop ship siêu nhanh. Còn tặng thêm đôi tất. Chồng mình mặc rất khen.,5,1
"Chồng khen mặc vừa người  đúng size, gói hàng kĩ, được tặng cả tất. Giao hàng đúng như dự báo 2 tuần. Sẽ lưu lại đơn hàng và lần sau sẽ mua tiếp",5,1
"hàng đẹp như hình, lưng thun hơi nhỏ so với size lại không giãn. viền thun dày dặn, vải cotton thấm hút tốt. đáng để mua. tuy nhiên nên mua lớn hơn 1 size so với bảng đề xuất nhé.",4,1
"Hài lòng, chất lượng ổn trong tầm giá . sẽ mua lại trong tương lai, mong bạn ship gọi điện trước khi giao để chủ động lấy hàng",5,1
"chất liệu vải mềm, thoáng, mát, vừa vặn, giao  hàng nhanh, đóng gói cẩn thận.",5,1
"Mua lần 3, chất lượng khỏi bàn, đặt hàng có luôn giao hàng trong ngày lại còn miễn phí ship, mua ở tiki vẫn là tuyệt vời nhất",5,1
"Mình vừa nhận được sản phẩm xong, shipper giao đúng lúc trưa nắng, thấy tội quá, giao hàng nhưng vẫn nhiệt tình , mở hộp mình coi sp trước. Còn thừa 5k, thì có bảo a ship cầm uống nước, cảm ơn nhưng nhất quyết không lấy. haizzzz. sản phẩm tốt, dịch vụ tốt, cực kì hài lòng, 5 năm toàn mua tiki :D",5,1
"san pham như mô ta. quần may chỉ cẩn thận, vai mát, mềm mịn. mặc không biết sau có bị nhão ko . mặc rồi nxet , hàng việt nam, thương hiệu việt nên ung hộ, chất lương tốt giá phù hợp thì sẽ còn mua thêm.",5,1
Hài lòng. Đang giặt quên k chụp lấy tạm ảnh có tính chất kím xu :),5,1
hàng đẹp shop giao nhanh lại còn đc tặng 1 đôi tất.ủng hộ shop,5,1
mua size M nhưng thiết kế rộng hơn so với size chuẩn nên bự quá không mặc được chất vải thì ok. tiếc quá,4,1
"Giao siêu nhanh, chất lượng tốt- sản phẩm giống mô tả. mua được hàng chất lượng, giá tốt rất hài lòng !.",5,1
"Giá cả phải chăng, chất lượng sản phẩm hàng Việt Nam chất lượng cao, giao hàng nhanh chóng.",5,1
"Giao hàng nhanh, hôm trước đặt hôm sau đã nhận đc rồi( sớm hơn dự kiên). Sản phẩm đúng như khi order. Chưa dùng nên chưa biết, hy vọng chất lượng tốt để tiếp tục ủng hộ shop. Tặng shop 5*",5,1
"chất lượng sản phẩm tốt so với giá thành, chất liệu coton mặc dễ chịu khi chơi thể thao. Nhược điểm: đường chỉ may nối với  phần đai chun chưa chắc chắn lắm nên cải thiện hơn về vấn đề này",4,1
"Chất liệu ok, phần mỏ hơi nhỏ, dành cho người có cái nhỏ thôi thì được",4,1
"Êm, thoáng, mát mẻ cho thằng bé",5,1
"1 tuần sử dụng thấy ok, thoáng mát mùa hè,  quần giặt không bị ra màu, hay bai zão, rất hài lòng. Shop còn kèm quà tặng đôi tất cổ ngăn đen cao cấp dùng thử, đi rất đẹp, thoải mái. dịch vụ cskh khá  ổn, chắc chắn mua thêm trong tương lai.",5,1
"Hàng đẹp, vừa vặn,đóng gói ổn",5,1
"Sản phẩm chất lượng tốt, vải cotton mịn mát và co giãn, mặc vào vừa vặn, được tặng kèm đôi tất khá ưng ý.",5,1
"Giao hàng nhanh, đúng mẫu & size. Shop km thêm đôi vớ. Thanks",5,1
"Chát đẹp, mát",5,1
"Chất liệu tốt , có tikinow 2h giao hàng nhanh, cần là có ngay. rất tiện lợi",5,1
Quần này thì được. Bỏ máy giặt k bị nhão.,5,1
"mẫu mã kiểu dáng y hình, co kéo thoải mái, mặc ko bó quá, vải thun cotton nên mặc khá mát, mùa hè không bí bên trong, còn được shop tặng cho 1 đôi tất cao cấp dùng thử. khá tốt, chắc chắn sẽ quay lại ủng hộ shop",5,1
"Quần lót tốt, chất liệu mát mặc rất thoải mái. Mua lần 3 rồi",5,1
Tốt,5,1
Sp nhìn đẹp chất liệu thoải mái,5,1
Chất liệu tốt,5,1
"Rất hài lòng mọi người ơi.. Kiểu như nó khử mùi luôn ă mn. Tui mặc ban đêm, tui sục ra nước. Sáng dậy tui hửi nó ko hôi luôn nha mn. Mặc cũng thoáng lắm, ko hầm. Rất ok nha",5,1
Giao hàng nhanh,5,1
Mặc rất thoải mái luôn,5,1
"Quần rất đẹp, shop đóng hộp 3 chiếc rất cẩn thận, vải sờ mát co giãn tốt. rất hài lòng, tiki giao hàng nhanh, 5* sẽ còn mua thêm sp khác.",5,1
"Tiki bán hàng chính hãng, giao hàng nhanh, ship thân thiện, ưng.",5,1
Chất vải ok còn được tặng thêm đôi vớ ?,5,1
Good,5,1
"Hàng tốt, vải mịn, mua cho Con trai chuẩn đi học lại.",5,1
"Vải mát ok, đường chỉ đẹp nhé , đáng đồng tiền nha . Đánh giá để cb có thể lựa chọn sp ok nhé",5,1
sản phẩm như hình chụp . chưa mặc. giao hàng nhanh,5,1
"Giao hàng nhanh, chất lượng tốt,  nên mua",5,1
"Hàng đẹp, dung như mau",5,1
hàng ổn vì 2 cái áo mua cùng lên gảm sao,4,1
"Hộp đựng đẹp, quần mềm mại và thoáng mát, tất tặng kèm cũng rất tốt",5,1
Giao hàng siêu tốc,5,1
"vải cotton thoáng mát, tặng thêm tất cũng chất lượng",5,1
Tốt sản phẩm êm shop nhiệt tình thân thiện giải quyết vấn đề nhanh chóng,5,1
"Quần đẹp, vớ đẹp, chất lượng chưa biết",5,1
"Xờ chất mềm, tặng đôi tất đúng quảng cáo thanks shop",5,1
"Sản phẩm ok, cho shop 5 sao",5,1
tốt,5,1
"hàng chất lượng, giao nhanh",5,1
"ông xã mình mặc rất thích, thoải mái, chất lượng với giá tiền thấy ok, còn được tặng kèm 1 đôi vớ cao câp 35k , shop chăm sóc người mua chu đáo, chắc chắn sẽ ủng hộ ạ. 5*",5,1
"Quần mặc thoáng, dễ chịu",5,1
sản phẩm tốt,5,1
"Đường may rất tinh tế, mặc không bị khó chịu hay hằn nốt trên bụng như những chiếc quần khác, cảm ơn quà tặng của shop, tất đi rất thích, khi cần Tất sẽ mua thêm của shop.",5,1
"quần mặc rất thoải mái, mặc dù con cu của mình rất bự nhưng mặc vào không hề cấn tí nào.",5,1
"vải thun trơn mềm mịn mát, mặc co giãn thoải mái rất dễ chịu, còn được tặng thêm 1 đôi vớ cổ ngắn màu đen cao cấp,  rất thích dịch vụ cskh này, sẽ mua trong tương lai",5,1
Okmbbbbh. Okmkk cccc,5,1
"Quần khá ok, vải mát. Quà tặng đầy đủ, đóng hộp dễ thương. Giao hàng siêu thần tốc ^^",5,1
Chất lượng tốt,5,1
"co giãn, mềm mịn mát, giá cũng ko quá rẻ, bù lại chất lượng sản phẩm rất ưng ý, còn có kèm cả sản phẩm đôi vớ cao cấp dùng thử. rất hài lòng cskh của shop 5*",5,1
Cảm ơn shop nhé,5,1
ok vừa cảm thấy ổn với tầm giá,5,1
sản phẩm ok,4,1
hàng chất lượng tốt,5,1
"quần mặc êm mát, vải được",5,1
tốt,5,1
Bình thường. okokokokokokokomokokokk,4,1
rất ok,5,1
Hàng đóng gói đẹp. Cảm ơn shop và Tiki.,5,1
"Quần mặc khá thoáng, vừa vặn P/s: ảnh không liên quan ?",4,1
"Nhanh, gọn chuẩn, vừa, rất ok!",5,1
Mình đặt size XL mà giao size S thì sao mà bận???,1,0
Tuyệt vời,5,1
mình rất ưng. đúng là tiền nào của đó,5,1
Chất lượng tương xứng với giá tiền!!!!,4,1
Tốt!,5,1
sp tốt,5,1
"Size L rất vừa, sợi vải co giãn tốt. Giá cả hợp lý!",5,1
mặc mát đẹp,5,1
"Quần đẹp, chất lượng tốt, giặt 1 2 lần rồi, quần không bị phai màu. mặc mát, thoải mái dễ chịu. Cảm ơn quà tặng của shop. 5* chất lượng, dịch vụ cskh rất ok.",5,1
hàng tốt nha,5,1
"Sp đẹp, vừa vặn, vải ok. Tuy nhiên đường may trên cạp quần mới giặt có 2 lần đã bị rách ra rồi, lại mất công may lại :(",4,1
giao hàng quá lâu đặt hàng mà 20 ngày mới dc nhận,1,0
Quần đẹp mặc êm ái,5,1
"Mn xem thì cứ đặt mua nhé... Giá tiền ổn, vải tốt, co giãn, ship giao nhanh , nói chung là Oke 5 Sao ♥️",5,1
dùng cũng ok đó,4,1
Quần chất thoải mái nhê,5,1
vừa ý,5,1
"rất hài lòng, ox mình hơi gầy mặc size L vừa. chất liệu vải được, co giãn tốt. Giặt không bị xù hay phai màu. Rất đáng tiền, chất lượng tốt, shop uy tín 5*",5,1
quần rất tốt cho 5sao đúng như hình ảnh,5,1
Ok về chất lượng  Khá thoải mái,5,1
"đẹp, rất thoải mái khi mặc",4,1
ok,5,1
hàng Việt chất lượng cao,5,1
Tốt như quảng cáo,5,1
"Khá ổn nhé, phù hợp túi tiền",4,1
chất lương tốt  nên mua nhé ae,5,1
ok,5,1
chất lượg okr,5,1
"rất hài lòng, chất liệu rất tốt",5,1
"vải mềm mịn mát, chun quần co giãn tốt, không bị để lại vết hằn. sản phẩm rất đáng tiền. tiki giao hàng nhanh, hộp đóng gói đẹp, lịch sự.",5,1
"Giao hàng nhanh, mẫu mã sàn phẩm đẹp",5,1
giá tốt,5,1
"cực kì hài lòng, mặc mát , không bí thoải mái. giá cũng không rẻ, nhưng bù chất lượng tương xứng, còn được tặng thêm 1 đôi vớ ngắn cổ xịn 35k. 5*",5,1
Cạp quần ko bám mặc khó chịu ko ra gì,1,0
"sản phẩm tốt, rất hài lòng chất liệu, đáng tiền mua",5,1
chất lượng ko tốt,5,1
Quần mặc ôm sát nhưng không chật chội. ok Khi nào cần sẽ ủng hộ tiếp,5,1
"Mặc vừa, êm ái.",5,1
chất lượng như giá,4,1
Ok,5,1
chất liệu tốt,5,1
Tốt,5,1
cứ đăng nhập không được do truc trac mat khẩu,4,1
Thoải mái nhé,5,1
hàng ok! chất lượng tạm ổn,1,0
"Giao nhanh, hài lòng",5,1
"thoáng mát mặc như không mặc, thời gian giao hàng nhanh hơn dự kiến, hộp đóng đẹp, chuyên nghiệp, sẽ xem thêm 1 số sp khác của brand này 5*",5,1
tt,5,1
giao nhanh,5,1
sản phẩm tốt,5,1
Good,5,1
"Tiki giao hàng chậm , ko có trách nhiệm với khách hàng",1,0
Sp mặc thoáng mát,5,1
hàng đẹp như hình ảnh,5,1
"ong xa mình mặc vừa đẹp, quần co giãn tốt, vải mềm mịn mát, ổng khen hoài, Cảm ơn đôi vớ cao cấp shop tặng, nam nữ đều đi được",5,1
o,5,1
ok,5,1
"Mua cho ck , chất liệu tốt,...",5,1
Good,5,1
Mua size xxxl mà gửi size M chán chẳng muốn nói,1,0
đăt size l sao gia xl,4,1
sản phẩm tốt,5,1
"mặc thoáng mát, nói chung dùng cũng đc",4,1
xịn nha đc tặng thêm đôi tất,5,1
Sp ok,5,1
tốt,4,1
"hàng đóng gói tốt, chất lượng sp ok",5,1
vải ok,4,1
Giao hàng nhanh,5,1
"Hàng VN chất lượng cao, tuy giá hơi mắc xíu nhưng chất lượng ok",5,1
Ok,5,1
Chất vải ok,5,1
Quần mặc đẹp rất thoải mái chất liệu ok,5,1
